,p0,p0,p6,p6,v0,v0,v6,v6,dp0,dp0,dv0,dv0,t0,t0,t1,t1
19,1.4378835723960353,0.49777664493691054,1.5540720998557656,0.4716277015521722,0.7611704451007988,0.8716086608872575,0.19156028754209664,0.9284520305496415,0.004996982308806022,1.1808049607714066,-0.24811718877613656,1.0423853549362312,-0.1681567320345674,1.0019141946623613,-0.05386220236697949,1.3905196990505884
20,1.435334600942171,0.49148687872291746,1.5521851771912538,0.47100533966852204,0.7611026050618781,0.8627349222281206,0.18386378985160776,0.9342331597392984,0.022916339019789247,1.1761444457006551,-0.26885649372161635,1.0338149475744918,-0.16497003037340113,1.0210394232931501,-0.05017580202461039,1.3777591905430868
21,1.430590033176153,0.49106179306988557,1.5458088181367158,0.46451473149281053,0.7606041158069977,0.8615315055160423,0.1739393856153438,0.9349526330499865,0.017725896016032097,1.1726205971284926,-0.25746143541303684,1.0358563319816638,-0.16159242663101422,1.0188980376335204,-0.05072731291038835,1.3734990970010341
22,1.4282093862722256,0.4888556481897589,1.5450044870231132,0.4648843720521732,0.7559920901869719,0.8552207015954245,0.18572382416189467,0.9290410580258762,0.01289696423142618,1.1666482509832574,-0.2571108676518468,1.0430559697418118,-0.15620209223671702,1.0483614070233582,-0.04853406451078041,1.374816970999385
23,1.4274531900914718,0.4931461182212838,1.5463381661806566,0.4654669192052039,0.7480986740388875,0.8613688275183623,0.18212583812422764,0.9306428800135148,0.018386365914969782,1.1706742489372863,-0.24792621882362745,1.0396444300749574,-0.14907010887388125,1.0072345860055623,-0.048225643453784585,1.369957864273491
24,1.4358204783229913,0.49598429664902566,1.5542625940785824,0.4685471643239203,0.7541554721456063,0.866389327999584,0.17136057504382105,0.9304114192932549,-0.002216331334842093,1.165895979077053,-0.25888709376749497,1.0339101515199272,-0.15952318999213438,0.9839270461883912,-0.052415916654349776,1.381255470381949
25,1.4256090548756841,0.48457149884383416,1.545281415958642,0.4625745847732054,0.7509846633195918,0.8601163562156815,0.1777124468001644,0.9311662263655385,0.023690257250912432,1.173007229670795,-0.24141395299733442,1.029838727046441,-0.15109998890925946,0.960960731125041,-0.050852336972599575,1.3636045603448186
26,1.4238427339605986,0.4844794159495459,1.5425874526662857,0.4622092246411582,0.7558138626114941,0.8709390112259124,0.17835737293803597,0.9293494664959364,0.01501443062916808,1.157364371877205,-0.258353394822248,1.0296360722014346,-0.1440444299920557,1.0031090304551389,-0.05190776407455112,1.372682370180216
27,1.4306747229873118,0.4862953661889278,1.5473727302144955,0.4635735467739617,0.7456376131463733,0.8830822409828055,0.1843260812571691,0.9322286116506507,-4.239987345832699e-05,1.153959152495636,-0.2504768791008355,1.025529135874683,-0.1610483243796718,1.0281075730519071,-0.05604956840432502,1.3651034891233254
28,1.4305918673654618,0.4856722418151804,1.5476325963798803,0.461397314396802,0.7641667830319704,0.8573865540345151,0.17488626629546628,0.9221786599781223,0.0065607164369341385,1.170544020679608,-0.2663819951132246,1.0185989146576866,-0.1727204930911469,1.022585234036687,-0.06082166314899709,1.3567372320572226
29,1.4264614726668472,0.4869786025554888,1.5431560829190958,0.46382028048290097,0.7561501093904958,0.8657501887528573,0.1734916260771192,0.9311290156363737,0.030958434675168685,1.1644337263975784,-0.2713636366161375,1.025860071478192,-0.1629078248499023,1.022020217731978,-0.05707511996008628,1.3438659858042956
30,1.423122549547377,0.48114259349216404,1.5380989120043016,0.457387821778733,0.7628089131311933,0.8587807167754916,0.16998577265132678,0.9362755047940058,0.008520200061839532,1.1733336992290146,-0.25774396139157374,1.0348942941468713,-0.16286554468084538,1.0221297288923497,-0.056497353083099916,1.3376649286831983
31,1.428598174300699,0.4851147875658717,1.5471940797121264,0.4617851854091787,0.7554795793954133,0.8661360586854655,0.1721721309252591,0.936372370485692,0.012356096937399627,1.1643089334304477,-0.24968480083550462,1.0256475461410948,-0.16166464056764196,1.016390682648188,-0.05779905196795808,1.3246817118555496
32,1.4319754967368676,0.4876065606716522,1.5437417797312245,0.4612219404968661,0.7607826319854414,0.8695377096112945,0.17873615566145584,0.932392384491223,0.009547209633155165,1.1681047369018778,-0.25803750679439474,1.026481068688758,-0.159068361248658,1.022096272673108,-0.05980312506278589,1.3366917860570833
33,1.4352683022312627,0.48991127538658175,1.5425771133349269,0.4597515592644884,0.7452083795743263,0.8649537360899817,0.17232284936287637,0.9234800485026928,-0.00037794241074499843,1.1668642521889012,-0.2504634576226138,1.0258411161452492,-0.165319596091056,0.9960850811257018,-0.06124377382456186,1.3361062302703302
34,1.4317844319655837,0.4838459361528699,1.5433819504052892,0.4611302751688057,0.7615215919754045,0.8721844853949499,0.1809442748325053,0.9324548473568829,0.020316234669998507,1.1702641402763265,-0.26357356183344965,1.0308174759529474,-0.15899657793961958,0.9912983274894639,-0.0591733589395055,1.3218612491001667
35,1.4297062322194882,0.488676486718625,1.5415281436413917,0.46369550359825834,0.7503296178449133,0.8753850439507502,0.17718356792688747,0.9259827393736063,-0.0077638804410415894,1.173695942833682,-0.2346305492579324,1.0276012567651085,-0.1680472419989845,0.9390354466913681,-0.06366316147235024,1.3138570210184342
36,1.4308335859369063,0.48408755354942706,1.5366113149058058,0.4580547389753096,0.7475911828861582,0.8760762099626795,0.18948246475994993,0.9309630735847466,0.031826146826682056,1.164424445935958,-0.2579580800903096,1.018868520450262,-0.16835621313421692,0.9771321675657632,-0.06249142771719469,1.3075177361790389
37,1.4236598588807416,0.48130262165333926,1.5390027090062288,0.4618607939788832,0.7603912757328448,0.862902784135959,0.19702270996855795,0.9172519641273856,0.021184658472460975,1.1548911093082714,-0.26029471790448844,1.0203983823409841,-0.16308723972406358,0.963963809119913,-0.05877758391458717,1.3000352954994028
38,1.4262459864486274,0.4788377454210065,1.5345692392986852,0.4573888115221807,0.7531656617084848,0.8697102184695338,0.19509289487710393,0.9149587498181392,0.0006450862372655071,1.1722311528099745,-0.25286514913292585,1.0195710085693837,-0.15845614654146614,0.9706631199181468,-0.059537299318220854,1.295348793050033
39,1.4231443518679208,0.4819332152056268,1.5377775116108683,0.45645812762012167,0.757957748015671,0.85268858881147,0.1883652738737001,0.9181729419335594,0.02738187586656563,1.1508501313124746,-0.2535924308260602,1.0224453943087657,-0.15003811783346246,0.9669650729056475,-0.057247444486892646,1.287850978580727
40,1.424375455824618,0.48418682182178124,1.5384607201091725,0.4582048670068249,0.7447782696101323,0.8688974843941017,0.19057511937917646,0.9146924910649139,0.013404857100909698,1.1635470703629662,-0.2561151464427787,1.0167234061601282,-0.15347539810552013,0.9550776100965566,-0.05671948403783496,1.2789252827127768
41,1.42303481859064,0.47784497466270526,1.5423934100521333,0.45820008964674525,0.7523681483273624,0.8697051792334084,0.18983938641708412,0.9136133370003688,0.012733155749949404,1.1584482000022163,-0.25688318335740223,1.017534939257281,-0.15415153807877854,0.9360887008921072,-0.05569239044296474,1.2683609982102872
42,1.4253004202762387,0.4778062948979263,1.5391291836876264,0.4556538900857413,0.7463825098836421,0.8668753869697465,0.18043203558111556,0.9214835720178524,0.009695892813040497,1.1605866341822382,-0.25950141210019034,1.0214882353543706,-0.16311508787972492,0.8874298833149439,-0.05859021466128229,1.2580761060759118
43,1.4300550090361146,0.4794591883506681,1.5430469635861128,0.4554329442739178,0.7703991176886852,0.854093962659113,0.17141236314869324,0.9207779884366208,-0.001385684488107675,1.165153816862567,-0.2483961836712624,1.026434150640026,-0.1698535992615617,0.9250690611063569,-0.062137077891026904,1.2531763604916921
44,1.4261620472201966,0.4806562514907278,1.5386754047125477,0.4577817466993007,0.7491030852321378,0.8734853374275401,0.19196070594600703,0.9282050204097757,0.032551980457427236,1.1647098964279954,-0.2632187913743583,1.018909766144762,-0.16688329047497644,0.9180347867767517,-0.059381115837118754,1.2425858587498788
45,1.4265364949198451,0.4855671739828608,1.5404376147995256,0.45670339288800654,0.7490967304174636,0.8662497807261351,0.18819980738522898,0.9152091485508616,0.032203809407799926,1.162281081604476,-0.24804736143015763,1.0220846109622632,-0.15194104499850442,0.9243518032512196,-0.0536225572093325,1.242344640645677
46,1.4215960402499108,0.4830554426635516,1.5366340039127317,0.45214014491232646,0.7543446169469695,0.8525313218195752,0.1652295852505232,0.9215070144948184,0.008065036637492078,1.1532693030892818,-0.2314754887415586,1.0109396856786113,-0.15141383371940617,0.9468246738331346,-0.053727780690363824,1.2517937875432226
47,1.4204684881135112,0.480564243079634,1.5317581683721095,0.44997806965524395,0.7485813621246286,0.854818468844262,0.1801938571178438,0.9256360679269812,0.007004507139467946,1.1561966150936416,-0.2650276093190154,1.0089150707380306,-0.15500981090948449,0.9139867280158807,-0.05601107748006405,1.2420844225394403
48,1.4238092043946635,0.4822079051665955,1.5412927740993645,0.45753676617398836,0.7610220367361097,0.8490762641186455,0.1701369350832993,0.9308009473633281,-0.008843798426187939,1.1580993179685106,-0.26462981720770357,1.0095618535784667,-0.16694259689064184,0.9462998893760138,-0.05869756866517282,1.2351864483168102
49,1.4300615407030972,0.4843783875332582,1.544381270795482,0.4549312517029748,0.7502628274650731,0.8469783955993322,0.16846929861636062,0.9423615485441743,0.008627530838981105,1.1559111544696206,-0.26574170297519023,1.0136347279393796,-0.17398262058517136,0.9223788385023546,-0.06083710805951249,1.236413152249955
50,1.428434927111882,0.47570322584832897,1.5409724410974084,0.4513979194931986,0.7584376427180499,0.8521506088770807,0.1847245695425651,0.9309197011831197,0.01475641401935821,1.1661415692550523,-0.25146874970012534,1.01116694274365,-0.17238389150292832,0.9229298544635262,-0.060177663316169965,1.231787890806439
51,1.4318836415782839,0.48604780843286705,1.5362723750730494,0.45255116341793034,0.7594366386413017,0.8551955246842016,0.1816003142310703,0.9234549651443139,0.02848577449819182,1.1546965081490352,-0.24956229064915683,1.013943418885036,-0.16259863365701827,0.91888714390632,-0.055289549074172335,1.2296316479622786
52,1.4253349946037137,0.4842236161535118,1.5345026208392947,0.4581128792418783,0.747046680620226,0.8629760680575926,0.1903653739343521,0.9128734631604901,0.013100112629702343,1.14988613201731,-0.25200455399604194,1.0105571702158835,-0.15296085650358546,0.9370811394430305,-0.053650641017291736,1.2260800690579756
53,1.4275178589918596,0.48350664753101197,1.5364917363992012,0.4503561623311336,0.759045724769279,0.8534076632815447,0.178429670120343,0.9056008214285799,0.016089796735890532,1.1479256397005544,-0.2558676451330121,1.009003022822427,-0.15576247363125664,0.9338890216119343,-0.05603387658007936,1.2262755644126342
54,1.4227939111340564,0.48269555653281365,1.5386996930578636,0.4496183636863191,0.7434946000600522,0.8626837399300902,0.17738822341005356,0.9209035942825082,0.024332819971065487,1.1489617969160268,-0.2568003927840871,1.013482699938187,-0.14699506769394466,0.9344958804634145,-0.05206067638457755,1.2242649497940612
55,1.4164906413571003,0.47322654457769064,1.5330442991169007,0.45113764240884535,0.7539576744244014,0.8547036085705164,0.18451485528957073,0.9132538313489873,0.0037550809734643335,1.1463258349842438,-0.25997997650393556,1.0091019500790144,-0.15472103033826276,0.922470551376751,-0.05369015237923889,1.2187673948340843
56,1.4201683394706388,0.4791393536283937,1.5426246600211264,0.457522263051565,0.7469190415459066,0.8610435486034282,0.1779746087101401,0.9126943984277819,0.014161937250992648,1.1542478447559255,-0.2541299997843032,1.0098054594408006,-0.16123836086781634,0.896466653068457,-0.05299399808714537,1.1989365728756736
57,1.4222466072663558,0.4813896456695469,1.5404137176871768,0.4542286377349269,0.7451454109238432,0.8720867914370324,0.1818956578638765,0.9235738958596169,-0.0049615940969170574,1.1581157156791608,-0.24210415149248665,1.0125352097448834,-0.17281717321170822,0.9007160501988882,-0.057294959992707874,1.1914909870035872
58,1.4230684927710278,0.4800364151981759,1.5425029591879031,0.4588270310535027,0.7539928013009218,0.8675989206212087,0.1808847899854948,0.9140605121748424,0.019816578536629027,1.1475686627926494,-0.2666000552341762,1.009227047076581,-0.16648888553052588,0.9069277555299013,-0.05438171275199939,1.18465108602972
59,1.420810827051231,0.48242446484045615,1.535520888388645,0.4521527522195037,0.7472652556466952,0.8655153236605596,0.1737173000893006,0.9151039299495686,0.02277880945167883,1.1489629941657957,-0.24411189548763634,1.0220599815262967,-0.16575548505381726,0.8814916695891033,-0.05423466972185114,1.1786021785430438
60,1.4205082556072854,0.47649861984676795,1.5373741619681394,0.4506419853926933,0.7371660336222302,0.8551062718717811,0.18080164192800954,0.9133729046756951,0.01057877300817423,1.1438759983634395,-0.24722650493334447,1.022289944452189,-0.15835473743672407,0.8873026742447122,-0.05151463147884507,1.1733301306134345
61,1.4208504792971135,0.4729157321692118,1.538883258608932,0.45115686216009426,0.7443062588711468,0.8564640595410273,0.16845576587241998,0.9095242421751704,0.02153992972232453,1.1579693339234431,-0.2529487102553419,1.0106642026315997,-0.15706455621656165,0.866937358619959,-0.04969740505440191,1.1670608644235603
62,1.417456808104722,0.47520713218937005,1.5358460571409516,0.4505954073047274,0.7409367475374168,0.8681107143622464,0.17630629501104103,0.9158236416560808,0.0028039719794873802,1.1494885606758556,-0.2603097988089902,1.0234796559710089,-0.15841559802849609,0.866717669320705,-0.04877000118454904,1.1646056944300671
63,1.4194490971138638,0.47348684749625564,1.5354140667550444,0.4488965615050279,0.7636316911568168,0.8572196484851027,0.19018150643023873,0.9169369893027755,0.006818721428927051,1.1488354058645043,-0.24666011841601834,1.0190673683337508,-0.16399859750770585,0.8852298559245888,-0.05241648085154302,1.1647204365904904
64,1.422854950367481,0.4739627768856468,1.5381406544547649,0.4480527645604824,0.7543358736690642,0.8562569576018254,0.16144483440320023,0.9141046635725012,0.010305385873567836,1.1405092059070805,-0.25967969927407547,1.0111496228254273,-0.1616273075541958,0.8788975921560509,-0.050932047895042555,1.1583063573283339
65,1.4167001321777477,0.46555994534514095,1.5379734230037223,0.4442748420995152,0.7702134544121072,0.855563449317567,0.183027546571759,0.9205040655362043,0.0032586808502674965,1.143587590824032,-0.2522728128346373,1.0123911300188522,-0.1660528940407836,0.8679676914774742,-0.05177539143719968,1.157122604944955
66,1.4169068165033425,0.47238728238967165,1.5349411212414972,0.44571592964895546,0.7516380080267402,0.8669204501021675,0.19416327115895107,0.916562956467585,0.02065453894603471,1.1452781761315487,-0.2708700315941617,1.0077956795302503,-0.1674708795744513,0.8713172446910764,-0.052196235965787464,1.1500877696082965
67,1.4184063914760074,0.47412010361477397,1.5384806057319398,0.4545868905537115,0.7624840530872313,0.8544375704854552,0.18022009878660372,0.9173339072245689,0.01671790666501016,1.1582186085988098,-0.2523897606923043,1.0275368806389322,-0.1648377874654463,0.8565266070124783,-0.046748463986819914,1.142083047625987
68,1.4225245381696645,0.4741110711421859,1.5383961285807108,0.4495347922650752,0.7494611897988884,0.8494051744748826,0.19344245416444114,0.915265751650912,0.017550366824492958,1.164279997680077,-0.2515070297241727,1.016021736832891,-0.16776467616106075,0.8782480744075377,-0.04669295342907885,1.1481085439843541
69,1.415630593474441,0.4716023241485584,1.5339192898973375,0.44950704968715094,0.7625471504035041,0.8592295937256621,0.1970215190413811,0.9083911314576945,0.007384425192717678,1.1496089838066845,-0.24427317912160906,1.0121306493545348,-0.1564703109766093,0.8823198499354025,-0.042534143436331565,1.1507801890742175
70,1.4157098682097922,0.47470481265158854,1.5340397213332506,0.4507166624226216,0.7712568971198992,0.8503409930056045,0.18169588169800688,0.9135852723236924,0.0005609007711616122,1.1546720434628253,-0.2522521264606475,1.0067053804403219,-0.15994302407955674,0.8674218140113393,-0.04490935158640687,1.1516167483410635
71,1.4194182212811863,0.47085486807895843,1.5359440215956164,0.4497686970244207,0.7542719378976648,0.856674957636889,0.19692093495193758,0.9146847431997243,0.015827396955134413,1.1450705096807778,-0.26672377557748594,1.0131540722664105,-0.15855278525005184,0.8609978131404367,-0.0425798535153241,1.1563960145594514
72,1.4131992836548155,0.46864683248559524,1.5340919709691965,0.4485866164103737,0.7606977707865532,0.8503435226260466,0.18258295522108228,0.9207234250040077,0.0010513971297321776,1.1351615688367118,-0.23959958382594873,1.0022805222095115,-0.16636204319668565,0.8651109860823615,-0.04494855590969753,1.157940838339304
73,1.4125341043003803,0.470180330904627,1.5327555163004964,0.4451925445409679,0.758180443629668,0.8496248585474611,0.19337903325561098,0.9059363476201128,0.02911423703395744,1.1316430277566423,-0.27228910473895107,1.0049158272808607,-0.1658478068443026,0.8931219298215385,-0.042257460929591956,1.1670304969582344
74,1.4152432988749906,0.4723236624489648,1.5320911581759553,0.4470817174164812,0.7587211546553614,0.8507680604845731,0.1974444922691151,0.9102606080941706,0.009725670159579591,1.1476273425856736,-0.2501901838562748,1.0088648961332134,-0.15947755554561588,0.87560887568931,-0.0389766759448832,1.1682132188256955
75,1.4221342498370007,0.4775785078880059,1.537296925614892,0.4510929154236065,0.759031538282875,0.8473106778520644,0.17513845772767964,0.9178330569403108,0.00657865595448292,1.137168426923475,-0.24292225454602145,1.0135540635773987,-0.15890372712255377,0.8856263702264606,-0.036960838673407624,1.171128902818109
76,1.4194711664530895,0.47622976978956055,1.52894562138805,0.4456781009537914,0.7496796241323381,0.8425845963790413,0.1717710712237824,0.9088998568014278,0.014117181282339273,1.1412356374087964,-0.23602581652385518,1.0106014564759405,-0.1599636177632133,0.8765480901364585,-0.03827053680884053,1.1749817909977265
77,1.420589262930224,0.4758895774346169,1.5347157276756282,0.4501385476004509,0.7386337462034885,0.853587485487442,0.1795002276428578,0.9064568630100633,0.01754528305991735,1.1561630337003161,-0.262832094424578,1.00557027066474,-0.16123623550196672,0.8742900190134417,-0.038497625247297884,1.191554780940408
78,1.4214823443978306,0.47308770604810907,1.5378008865361183,0.44981889425713795,0.7557207035924629,0.8506398578966146,0.18219573635115302,0.904702627062631,0.004002104683326042,1.1482386783680911,-0.2563402409057433,1.006671108320618,-0.16396104549381196,0.8973108616629502,-0.04088446064013795,1.190431200574849
79,1.4207712083786659,0.47328752844152583,1.536172585744215,0.4464436991180039,0.7442004671130348,0.8700115677396226,0.16887909209019353,0.9111194858349118,0.014975125292608058,1.1475910289699527,-0.2598816511441766,0.9969730808140176,-0.15966065962397755,0.9237460197167168,-0.04036489356171669,1.196812143585352
80,1.4228582360050774,0.47784659673421565,1.5366285303239635,0.44657074368626676,0.7563020095201743,0.8581018696293518,0.18203434626434908,0.9203620847476458,0.013787589171073969,1.1717884201097144,-0.2632636226934257,1.0216744694863433,-0.16129585217254105,0.8925287005048509,-0.036992199084391816,1.1918023062895247
81,1.4161217674846982,0.4760931930233103,1.5320004490990546,0.45120533991593953,0.7500909408213846,0.8520448202286767,0.1829099353554977,0.9218338958504375,0.006532702493642032,1.145973654661637,-0.23754773631337012,1.0214656557330797,-0.15914043048865598,0.8723382796367024,-0.03618959343857054,1.1856314314331315
82,1.4195665797086026,0.4701490950879152,1.536022203866047,0.4455563972073675,0.7586648719265914,0.8597301318471616,0.17316282094257632,0.9164710262554464,0.018160597999141007,1.1480897191188117,-0.24296804932559035,1.015159229478151,-0.1642041063246095,0.8655762558579516,-0.03672889361642362,1.1903212119462434
83,1.4184684262629361,0.4710585988873917,1.5357804349295001,0.44935784772450743,0.7528656383844015,0.8482832922699245,0.1723759863040983,0.9227155680096005,-0.00480869397726308,1.1492445743297937,-0.25476249841906484,1.0009804643355975,-0.1550518089324075,0.8949134722090116,-0.03752639025074518,1.1957674045993643
84,1.4127410808680259,0.4684241223100707,1.5278950227051948,0.4425926029325436,0.755680325387124,0.8533174449790086,0.17696577963099935,0.9306021725580049,-0.008111625214125107,1.1533716893408046,-0.25600918504634984,0.9997640855442208,-0.16092603381477555,0.8803473823029621,-0.04208187568779344,1.1853371940271498
85,1.4157148006549587,0.4685249589797759,1.5343546402071548,0.4531893714926915,0.7489874200078132,0.8538975646905361,0.1897003434125626,0.9205335365695021,0.018577480435229353,1.150437520172821,-0.27554472194128915,1.010699352014625,-0.15970199425929058,0.887393241378648,-0.04245704020107491,1.1935756046462243
86,1.4219842622707393,0.4721844153473636,1.5403080528988804,0.45171342478282733,0.7557264273769324,0.8466584650532945,0.18351350902600405,0.9209997683228954,0.026033905246897398,1.1491163987052726,-0.2578952292041735,1.0223641756623998,-0.16030287749920652,0.8839014541626361,-0.04042556513008031,1.1956011829828306
87,1.41745308952599,0.47167702953044294,1.5392017916476328,0.45166876573735126,0.7529144607956546,0.84714892300928,0.18394612220860238,0.9267477924676834,-0.013239728948155385,1.1376032993139298,-0.22897755742738318,1.0163293659969277,-0.16133733389542748,0.8798584296655131,-0.04116218532712082,1.2011450309217095
88,1.4140069756630986,0.4701130921741073,1.5311180937405606,0.4437071300949812,0.7531444925218304,0.8385089478973937,0.17620546620349076,0.9193151032152564,0.018140552916076608,1.1453973656044623,-0.2397317351062882,0.9967362213677587,-0.16370028572091858,0.8769007773484754,-0.043439123792832386,1.1983061965245063
89,1.4139278674758053,0.46981039088490356,1.531426376190483,0.4438843853010115,0.7502759129492299,0.8588011423392146,0.16561228376952172,0.9201088405326602,0.011692194048071793,1.1340064653577335,-0.271971240699657,0.9969572849117274,-0.16563523438043853,0.8646782950315811,-0.04270410359786529,1.1921823635318474
90,1.412329309156342,0.4646267786191564,1.5278862988223993,0.4438505155481049,0.7432017974953111,0.8523409794024138,0.1943498568124,0.923551845196218,0.010059174212292753,1.144982960856513,-0.25833077423976536,1.0136784632040199,-0.16218924589053133,0.8633623569371306,-0.0414710495029112,1.1897328103621874
91,1.4120092689211978,0.4667716900418698,1.5305707189213713,0.44611590817482416,0.7406127429070577,0.8616746530128904,0.19751986640163044,0.9172178225624728,0.015428937434289499,1.14223000104897,-0.2522934943376424,1.0073486619832317,-0.15204025406093355,0.8889334337102228,-0.0407645490068214,1.1931569709566356
92,1.4152824609343866,0.46818389066880994,1.5352822128180719,0.448708804983575,0.7447600645728629,0.8621015171579905,0.1906645027136281,0.9120021932899909,0.010900896227013143,1.1416679813420518,-0.25280240676200894,1.00385535240861,-0.16205969588483027,0.8689164579442756,-0.04132507338914479,1.195009559797696
